sample_id,decision_id,selected_node,oracle_node,correct,oracle_rank,candidate_count,selected_utility
m2_1_globalrepair20_pair_008,m2_1_globalrepair20_pair_008:task38:step8,2,2,True,1,3,1.50192091
m2_1_globalrepair20_pair_008,m2_1_globalrepair20_pair_008:task38:step9,1,1,True,1,2,2.58560758
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step1,377,377,True,1,25,2.62082367
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step10,417,400,False,2,25,2.81651973
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step100,366,366,True,1,25,3.29336724
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step101,376,376,True,1,25,2.55168512
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step102,370,370,True,1,25,2.57418455
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step103,393,380,False,2,25,2.77883046
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step104,408,404,False,4,25,2.76192306
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step105,393,393,True,1,25,2.82440813
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step106,408,381,False,3,25,3.07073803
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step107,408,343,False,6,25,3.27433229
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step108,350,350,True,1,25,2.42040302
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step109,324,324,True,1,25,2.14032203
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step11,417,413,False,3,25,3.1758824
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step110,323,328,False,2,25,2.84126812
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step111,306,258,False,25,25,2.64054873
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step112,253,253,True,1,25,4.06054795
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step113,242,228,False,4,25,2.61338838
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step114,223,223,True,1,25,3.01728589
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step115,215,231,False,2,25,2.96395058
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step116,215,235,False,2,25,2.74984933
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step117,242,242,True,1,25,3.06195764
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step118,248,248,True,1,25,2.3885135
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step119,263,263,True,1,25,2.36283765
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step12,417,417,True,1,25,3.23814609
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step120,270,215,False,11,25,2.37364039
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step121,212,221,False,2,25,3.24080658
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step122,226,226,True,1,25,2.51699578
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step123,219,219,True,1,25,2.70684947
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step124,214,214,True,1,25,2.9329143
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step125,177,210,False,4,25,3.06373256
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step126,177,205,False,7,25,2.95789156
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step127,212,203,False,4,25,4.01494923
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step128,177,171,False,25,25,3.92939935
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step129,164,161,False,2,25,3.48117224
m2_1_globalrepair20_pair_010,m2_1_globalrepair20_pair_010:task0:step13,406,406,True,1,25,2.52983197
